Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Satisfaction_Score,Feedback_Comments,Likelihood_to_Recommend,month,Total_Spend,Avg_Transaction_Value,Transaction_Count,months_since_last_transaction,total_spend_log
3066,310,2023-05-08 17:00:00,3421.0,Purchase,10.0,Needs improvement,1,2023-05,15821.0,1977.625,8,1,9.669156655581341
3065,445,2023-05-08 16:00:00,3143.0,Purchase,10.0,Very satisfied,2,2023-05,13350.0,3337.5,4,1,9.499346567390095
3064,309,2023-05-08 15:00:00,1197.0,Investment,9.0,Needs improvement,5,2023-05,7750.0,2583.3333333333335,3,1,8.955577146281511
3063,9,2023-05-08 14:00:00,570.0,Purchase,10.0,Good service,9,2023-05,17320.0,2165.0,8,2,9.75967491717028
3062,30,2023-05-08 13:00:00,4031.0,Bill Payment,9.0,Good service,10,2023-05,22781.0,2531.222222222222,9,1,10.033726029459856
3061,780,2023-05-08 12:00:00,1561.0,Investment,5.0,Unsatisfactory,7,2023-05,14669.0,2444.8333333333335,6,2,9.593559871137028
3060,195,2023-05-08 11:00:00,270900.0,Investment,5.0,Unsatisfactory,6,2023-05,281626.0,56325.2,5,1,12.548338779351583
3059,283,2023-05-08 10:00:00,1154.0,Investment,6.0,Unsatisfactory,5,2023-05,16347.0,2724.5,6,0,9.701860844684168
3058,641,2023-05-08 09:00:00,3429.0,Loan Payment,10.0,Excellent,3,2023-05,16720.0,3344.0,5,1,9.724420693462669
3057,691,2023-05-08 08:00:00,2213.0,Bill Payment,10.0,Good service,2,2023-05,15648.0,3129.6,5,1,9.658162296163171
3088,234,2023-05-09 15:00:00,282.0,Investment,5.0,Needs improvement,10,2023-05,13926.0,2321.0,6,1,9.541584681053092
3087,247,2023-05-09 14:00:00,1880.0,Bill Payment,6.0,Excellent,4,2023-05,12176.0,2029.3333333333333,6,0,9.407304205507007
3086,314,2023-05-09 13:00:00,2572.0,Purchase,9.0,Very satisfied,9,2023-05,10005.0,2501.25,4,2,9.21094019204815
3085,990,2023-05-09 12:00:00,4601.0,Loan Payment,10.0,Very satisfied,9,2023-05,15603.0,3120.6,5,1,9.655282570626547
3084,456,2023-05-09 11:00:00,360.0,Loan Payment,10.0,Very satisfied,4,2023-05,16675.0,2382.1428571428573,7,4,9.721725839000687
3083,623,2023-05-09 10:00:00,596.0,Investment,8.0,Unsatisfactory,6,2023-05,14322.0,2864.4,5,1,9.569621915779866
3082,103,2023-05-09 09:00:00,1447.0,Purchase,9.0,Good service,2,2023-05,20527.0,2565.875,8,4,9.929545086855418
3081,927,2023-05-09 08:00:00,925.0,Purchase,3.0,Good service,9,2023-05,6448.0,2149.3333333333335,3,4,8.771680359010377
3080,475,2023-05-09 07:00:00,982.0,Purchase,10.0,Good service,9,2023-05,22523.0,2502.5555555555557,9,2,10.022336686374508
3079,79,2023-05-09 06:00:00,3053.0,Purchase,8.0,Good service,7,2023-05,30179.0,3017.9,10,1,10.31493473232184
3078,727,2023-05-09 05:00:00,4872.0,Loan Payment,10.0,Unsatisfactory,8,2023-05,12687.0,2537.4,5,0,9.448411943874628
3077,444,2023-05-09 04:00:00,1552.0,Loan Payment,10.0,Unsatisfactory,4,2023-05,18321.0,2035.6666666666667,9,2,9.815857802575154
3076,456,2023-05-09 03:00:00,128.0,Loan Payment,10.0,Very satisfied,4,2023-05,16675.0,2382.1428571428573,7,0,9.721725839000687
3075,91,2023-05-09 02:00:00,2366.0,Bill Payment,10.0,Excellent,9,2023-05,9780.0,3260.0,3,3,9.188197007290492
3074,691,2023-05-09 01:00:00,4619.0,Loan Payment,10.0,Good service,2,2023-05,15648.0,3129.6,5,0,9.658162296163171
3073,591,2023-05-09 00:00:00,4282.0,Purchase,10.0,Good service,5,2023-05,21291.0,3041.5714285714284,7,1,9.966086694292647
3104,26,2023-05-10 07:00:00,1215.0,Purchase,9.0,Good service,8,2023-05,9026.0,2256.5,4,2,9.107975365298154
3103,241,2023-05-10 06:00:00,4476.0,Purchase,10.0,Very satisfied,2,2023-05,18421.0,2302.625,8,1,9.821300881548181
3102,117,2023-05-10 05:00:00,1489.0,Investment,10.0,Excellent,3,2023-05,23698.0,2962.25,8,1,10.0731881321402
3101,449,2023-05-10 04:00:00,4146.0,Bill Payment,9.0,Unsatisfactory,5,2023-05,15633.0,3126.6,5,1,9.657203308780275
3100,944,2023-05-10 03:00:00,3550.0,Loan Payment,9.0,Unsatisfactory,1,2023-05,28010.0,2801.0,10,1,10.240352569152035
3099,462,2023-05-10 02:00:00,571.0,Loan Payment,10.0,Unsatisfactory,9,2023-05,9203.0,1533.8333333333333,6,3,9.127393451155257
3098,161,2023-05-10 01:00:00,841.0,Loan Payment,9.0,Excellent,5,2023-05,26071.0,2172.5833333333335,12,2,10.168617220517397
3097,38,2023-05-10 00:00:00,1532.0,Purchase,9.0,Very satisfied,3,2023-05,26319.0,2924.3333333333335,9,1,10.178084385439254
3096,943,2023-05-09 23:00:00,1780.0,Purchase,8.0,Very satisfied,1,2023-05,12583.0,3145.75,4,2,9.440181444738114
3095,611,2023-05-09 22:00:00,4300.0,Loan Payment,10.0,Good service,7,2023-05,11889.0,2972.25,4,2,9.383452989684827
3094,847,2023-05-09 21:00:00,1774.0,Loan Payment,9.0,Needs improvement,4,2023-05,18427.0,2047.4444444444443,9,0,9.821626526055807
3093,387,2023-05-09 20:00:00,3958.0,Investment,7.0,Needs improvement,9,2023-05,5697.0,1424.25,4,1,8.647870515057853
3092,790,2023-05-09 19:00:00,3051.0,Investment,10.0,Good service,1,2023-05,25440.0,2826.6666666666665,9,1,10.144117324857612
3091,235,2023-05-09 18:00:00,3449.0,Purchase,10.0,Good service,1,2023-05,7797.0,3898.5,2,1,8.961622569542543
3090,644,2023-05-09 17:00:00,4368.0,Bill Payment,8.0,Very satisfied,10,2023-05,14752.0,2458.6666666666665,6,1,9.599201730917567
3089,594,2023-05-09 16:00:00,2937.0,Investment,10.0,Good service,7,2023-05,16448.0,2741.3333333333335,6,1,9.708019964072157
3120,285,2023-05-10 23:00:00,2215.0,Loan Payment,10.0,Very satisfied,9,2023-05,16980.0,3396.0,5,0,9.739850350946302
3119,675,2023-05-10 22:00:00,592.0,Purchase,10.0,Needs improvement,7,2023-05,11196.0,1866.0,6,2,9.323401164260197
3118,46,2023-05-10 21:00:00,763.0,Investment,7.0,Very satisfied,9,2023-05,8310.0,1187.142857142857,7,1,9.025335217553026
3117,654,2023-05-10 20:00:00,473.0,Investment,10.0,Good service,10,2023-05,12576.0,2096.0,6,1,9.439625028047155
3116,49,2023-05-10 19:00:00,757.0,Purchase,10.0,Very satisfied,1,2023-05,6676.0,2225.3333333333335,3,3,8.806424063857868
3115,468,2023-05-10 18:00:00,1894.0,Bill Payment,9.0,Good service,7,2023-05,18210.0,2276.25,8,1,9.80978108609582
3114,652,2023-05-10 17:00:00,2110.0,Investment,7.0,Good service,9,2023-05,10844.0,2168.8,5,2,9.291459423260974
3113,732,2023-05-10 16:00:00,3769.0,Investment,10.0,Unsatisfactory,1,2023-05,28044.0,3505.5,8,2,10.241565641942437
3112,154,2023-05-10 15:00:00,3761.0,Investment,7.0,Unsatisfactory,10,2023-05,15514.0,2585.6666666666665,6,0,9.64956257688248
3111,805,2023-05-10 14:00:00,4584.0,Investment,10.0,Good service,6,2023-05,12671.0,2534.2,5,2,9.447150114054207
3110,298,2023-05-10 13:00:00,1381.0,Bill Payment,5.0,Good service,8,2023-05,13130.0,3282.5,4,1,9.482731125859004
3109,906,2023-05-10 12:00:00,4914.0,Purchase,9.0,Very satisfied,10,2023-05,13497.0,2699.4,5,1,9.510296805303351
3108,806,2023-05-10 11:00:00,4336.0,Loan Payment,10.0,Good service,2,2023-05,17410.0,1934.4444444444443,9,2,9.764857469366598
3107,976,2023-05-10 10:00:00,599.0,Investment,10.0,Very satisfied,8,2023-05,5424.0,1808.0,3,2,8.59877317840866
3106,562,2023-05-10 09:00:00,3950.0,Loan Payment,9.0,Good service,2,2023-05,14001.0,2333.5,6,2,9.546955455537143
3105,648,2023-05-10 08:00:00,666.0,Bill Payment,10.0,Needs improvement,8,2023-05,12055.0,2411.0,5,0,9.397317740306331
3136,216,2023-05-11 15:00:00,3597.0,Purchase,8.0,Good service,10,2023-05,15663.0,2610.5,6,2,9.659120364770292
3135,1,2023-05-11 14:00:00,1278.0,Investment,10.0,Very satisfied,9,2023-05,16836.0,2806.0,6,4,9.7313341246578
3134,565,2023-05-11 13:00:00,1186.0,Investment,10.0,Good service,2,2023-05,13240.0,1891.4285714285713,7,0,9.491073355339758
3133,58,2023-05-11 12:00:00,1570.0,Loan Payment,10.0,Good service,3,2023-05,6288.0,1572.0,4,2,8.746557354543503
3132,595,2023-05-11 11:00:00,2177.0,Bill Payment,9.0,Unsatisfactory,8,2023-05,7596.0,1899.0,4,3,8.935508711503221
3131,790,2023-05-11 10:00:00,2154.0,Loan Payment,10.0,Good service,1,2023-05,25440.0,2826.6666666666665,9,0,10.144117324857612
3130,786,2023-05-11 09:00:00,2177.0,Loan Payment,9.0,Good service,7,2023-05,24070.0,2674.4444444444443,9,1,10.088763075406442
3129,394,2023-05-11 08:00:00,1429.0,Bill Payment,10.0,Unsatisfactory,2,2023-05,9007.0,2251.75,4,3,9.105868350379472
3128,273,2023-05-11 07:00:00,3923.0,Loan Payment,10.0,Needs improvement,7,2023-05,16307.0,2329.5714285714284,7,2,9.699411063939143
3127,955,2023-05-11 06:00:00,3613.0,Purchase,4.0,Good service,9,2023-05,17244.0,2874.0,6,0,9.755277525370941
3126,770,2023-05-11 05:00:00,2818.0,Investment,10.0,Unsatisfactory,4,2023-05,13819.0,2303.1666666666665,6,2,9.53387209732166
3125,706,2023-05-11 04:00:00,3363.0,Purchase,6.0,Good service,4,2023-05,10767.0,3589.0,3,2,9.284334051884509
3124,44,2023-05-11 03:00:00,4826.0,Purchase,10.0,Good service,8,2023-05,9153.0,2288.25,4,0,9.121946221213587
3123,82,2023-05-11 02:00:00,4037.0,Loan Payment,5.0,Very satisfied,4,2023-05,15031.0,3757.75,4,1,9.617936541093302
3122,628,2023-05-11 01:00:00,4160.0,Investment,8.0,Needs improvement,7,2023-05,13748.0,3437.0,4,1,9.528721373177234
3121,780,2023-05-11 00:00:00,4124.0,Investment,5.0,Unsatisfactory,7,2023-05,14669.0,2444.8333333333335,6,0,9.593559871137028
3152,765,2023-05-12 07:00:00,2997.0,Purchase,7.0,Needs improvement,10,2023-05,6279.0,2093.0,3,0,8.745125259462244
3151,493,2023-05-12 06:00:00,901.0,Investment,5.0,Very satisfied,6,2023-05,6024.0,1004.0,6,2,8.703672758358856
3150,95,2023-05-12 05:00:00,3606.0,Investment,8.0,Good service,5,2023-05,21748.0,2718.5,8,1,9.98732305844836
3149,458,2023-05-12 04:00:00,343.0,Investment,10.0,Needs improvement,9,2023-05,9821.0,2455.25,4,2,9.19238004659919
3148,972,2023-05-12 03:00:00,1065.0,Purchase,7.0,Excellent,7,2023-05,1065.0,1065.0,1,0,6.97166860472579
3147,821,2023-05-12 02:00:00,4744.0,Loan Payment,10.0,Excellent,10,2023-05,19290.0,2755.714285714286,7,3,9.867393944887889
3146,915,2023-05-12 01:00:00,3773.0,Purchase,10.0,Needs improvement,2,2023-05,16739.0,2092.375,8,1,9.725556344043467
3145,578,2023-05-12 00:00:00,2668.0,Investment,8.0,Good service,9,2023-05,6648.0,2216.0,3,4,8.802221746402456
3144,511,2023-05-11 23:00:00,169.0,Loan Payment,10.0,Needs improvement,3,2023-05,27719.0,2771.9,10,1,10.22990945330384
3143,287,2023-05-11 22:00:00,2896.0,Investment,9.0,Good service,2,2023-05,10442.0,1740.3333333333333,6,1,9.253687176479549
3142,671,2023-05-11 21:00:00,2277.0,Purchase,9.0,Needs improvement,3,2023-05,10856.0,1809.3333333333333,6,1,9.292565312231853
3141,766,2023-05-11 20:00:00,3939.0,Bill Payment,9.0,Very satisfied,6,2023-05,19941.0,3323.5,6,1,9.900583339388739
3140,484,2023-05-11 19:00:00,1880.0,Investment,6.0,Needs improvement,4,2023-05,21716.0,2171.6,10,1,9.985850642961251
3139,473,2023-05-11 18:00:00,2851.0,Investment,10.0,Unsatisfactory,5,2023-05,17689.0,3537.8,5,3,9.780754787153832
3138,228,2023-05-11 17:00:00,3585.0,Loan Payment,10.0,Unsatisfactory,1,2023-05,13969.0,2328.1666666666665,6,1,9.544667452251007
3137,317,2023-05-11 16:00:00,1176.0,Purchase,6.0,Unsatisfactory,7,2023-05,9703.0,2425.75,4,0,9.180293450623886
3168,456,2023-05-12 23:00:00,4416.0,Loan Payment,10.0,Very satisfied,4,2023-05,16675.0,2382.1428571428573,7,0,9.721725839000687
3167,120,2023-05-12 22:00:00,1588.0,Investment,10.0,Needs improvement,6,2023-05,12990.0,1855.7142857142858,7,1,9.472012088995733
3166,295,2023-05-12 21:00:00,4106.0,Purchase,9.0,Very satisfied,2,2023-05,19554.0,3259.0,6,1,9.880986287189614
3165,121,2023-05-12 20:00:00,2669.0,Loan Payment,7.0,Very satisfied,1,2023-05,6941.0,3470.5,2,4,8.845345196421732
3164,552,2023-05-12 19:00:00,0.0,Purchase,10.0,Excellent,7,2023-05,8463.0,2115.75,4,2,9.043577154098081
3163,109,2023-05-12 18:00:00,2534.0,Purchase,4.0,Good service,7,2023-05,7492.0,1498.4,5,1,8.92172453036431
3162,381,2023-05-12 17:00:00,69.0,Investment,10.0,Good service,2,2023-05,3078.0,1026.0,3,2,8.0323601479245
3161,148,2023-05-12 16:00:00,2885.0,Investment,10.0,Unsatisfactory,1,2023-05,18354.0,2294.25,8,1,9.817657295930935
3160,855,2023-05-12 15:00:00,1429.0,Purchase,7.0,Unsatisfactory,6,2023-05,13304.0,2217.3333333333335,6,1,9.49589518341179
3159,131,2023-05-12 14:00:00,2415.0,Loan Payment,8.0,Needs improvement,7,2023-05,15541.0,3108.2,5,3,9.651301315769187
3158,410,2023-05-12 13:00:00,3990.0,Bill Payment,4.0,Unsatisfactory,5,2023-05,21226.0,3537.6666666666665,6,2,9.963029235244443
3157,399,2023-05-12 12:00:00,2587.0,Bill Payment,8.0,Good service,2,2023-05,10507.0,2101.4,5,2,9.259892150805431
3156,215,2023-05-12 11:00:00,2453.0,Investment,9.0,Unsatisfactory,9,2023-05,13713.0,2285.5,6,1,9.52617248784431
3155,756,2023-05-12 10:00:00,935.0,Investment,9.0,Good service,1,2023-05,24000.0,2666.6666666666665,9,2,10.085850775128717
3154,23,2023-05-12 09:00:00,1372.0,Investment,8.0,Good service,6,2023-05,17009.0,1700.9,10,1,9.741556685389908
3153,150,2023-05-12 08:00:00,4457.0,Loan Payment,10.0,Needs improvement,5,2023-05,14793.0,3698.25,4,3,9.601976972147813
3184,10,2023-05-13 15:00:00,529.0,Purchase,7.0,Good service,1,2023-05,15682.0,2613.6666666666665,6,1,9.660332602134424
3183,980,2023-05-13 14:00:00,248.0,Purchase,10.0,Good service,7,2023-05,11152.0,2230.4,5,1,9.319463798994537
3182,297,2023-05-13 13:00:00,255.0,Bill Payment,8.0,Excellent,2,2023-05,22862.0,2857.75,8,1,10.037275162334227
3181,903,2023-05-13 12:00:00,0.0,Loan Payment,6.0,Needs improvement,1,2023-05,14788.0,2464.6666666666665,6,1,9.601638940166769
3180,329,2023-05-13 11:00:00,2374.0,Purchase,10.0,Very satisfied,3,2023-05,18744.0,2677.714285714286,7,2,9.838682329170013
3179,254,2023-05-13 10:00:00,4317.0,Investment,7.0,Very satisfied,6,2023-05,16947.0,3389.4,5,1,9.73790511174645
3178,231,2023-05-13 09:00:00,318.0,Loan Payment,10.0,Unsatisfactory,8,2023-05,4574.0,914.8,5,3,8.428361977709622
3177,261,2023-05-13 08:00:00,618.0,Purchase,10.0,Needs improvement,2,2023-05,10994.0,2198.8,5,1,9.305195902988862
3176,698,2023-05-13 07:00:00,3549.0,Investment,10.0,Good service,8,2023-05,16001.0,2285.8571428571427,7,1,9.68046899341007
3175,37,2023-05-13 06:00:00,2171.0,Purchase,10.0,Good service,3,2023-05,6855.0,1142.5,6,2,8.832879460277615
3174,143,2023-05-13 05:00:00,3416.0,Investment,9.0,Excellent,2,2023-05,9366.0,2341.5,4,2,9.14494815320913
3173,996,2023-05-13 04:00:00,4963.0,Purchase,10.0,Very satisfied,10,2023-05,5773.0,1924.3333333333333,3,1,8.661120360222881
3172,923,2023-05-13 03:00:00,2423.0,Loan Payment,7.0,Needs improvement,2,2023-05,21334.0,1939.4545454545455,11,0,9.9681041956221
3171,710,2023-05-13 02:00:00,1790.0,Loan Payment,10.0,Excellent,3,2023-05,13813.0,3453.25,4,1,9.533437849648918
3170,169,2023-05-13 01:00:00,717.0,Loan Payment,7.0,Good service,2,2023-05,21372.0,2374.6666666666665,9,1,9.96988372217581
3169,530,2023-05-13 00:00:00,3115.0,Bill Payment,9.0,Needs improvement,8,2023-05,37281.0,3389.181818181818,11,1,10.52626591542919
3200,867,2023-05-14 07:00:00,3437.0,Bill Payment,10.0,Very satisfied,1,2023-05,12065.0,2413.0,5,2,9.398146859000708
3199,363,2023-05-14 06:00:00,4775.0,Loan Payment,7.0,Good service,6,2023-05,25828.0,4304.666666666667,6,4,10.159253170667593
3198,329,2023-05-14 05:00:00,4566.0,Loan Payment,10.0,Very satisfied,3,2023-05,18744.0,2677.714285714286,7,0,9.838682329170013
3197,263,2023-05-14 04:00:00,1727.0,Purchase,9.0,Very satisfied,6,2023-05,13666.0,1952.2857142857142,7,2,9.5227394469648
3196,923,2023-05-14 03:00:00,2379.0,Purchase,7.0,Needs improvement,2,2023-05,21334.0,1939.4545454545455,11,0,9.9681041956221
3195,792,2023-05-14 02:00:00,3671.0,Investment,9.0,Excellent,4,2023-05,24027.0,3003.375,8,1,10.086975095970052
3194,109,2023-05-14 01:00:00,151.0,Bill Payment,4.0,Good service,7,2023-05,7492.0,1498.4,5,0,8.92172453036431
3193,401,2023-05-14 00:00:00,2722.0,Bill Payment,10.0,Very satisfied,5,2023-05,8722.0,2907.3333333333335,3,3,9.07371849443322
3192,193,2023-05-13 23:00:00,4063.0,Investment,10.0,Unsatisfactory,1,2023-05,18652.0,2664.5714285714284,7,1,9.833762270044563
3191,425,2023-05-13 22:00:00,4613.0,Bill Payment,10.0,Very satisfied,1,2023-05,7728.0,3864.0,2,4,8.952734767106872
3190,78,2023-05-13 21:00:00,4583.0,Loan Payment,8.0,Good service,2,2023-05,25838.0,2870.8888888888887,9,0,10.159640257457283
3189,536,2023-05-13 20:00:00,615.0,Bill Payment,9.0,Good service,6,2023-05,11304.0,2826.0,4,0,9.33300038471207
3188,230,2023-05-13 19:00:00,0.0,Investment,6.0,Good service,1,2023-05,8684.0,1736.8,5,1,9.069352678675205
3187,836,2023-05-13 18:00:00,4038.0,Bill Payment,10.0,Good service,6,2023-05,13760.0,2293.3333333333335,6,1,9.529593783265282
3186,922,2023-05-13 17:00:00,286.0,Purchase,9.0,Good service,5,2023-05,286.0,286.0,1,0,5.659482215759621
3185,446,2023-05-13 16:00:00,3917.0,Bill Payment,10.0,Unsatisfactory,1,2023-05,20267.0,2895.285714285714,7,1,9.9167985665958
3216,680,2023-05-14 23:00:00,0.0,Bill Payment,9.0,Very satisfied,4,2023-05,8506.0,1701.2,5,2,9.048644632975885
3215,631,2023-05-14 22:00:00,1731.0,Investment,10.0,Unsatisfactory,2,2023-05,6444.0,3222.0,2,4,8.771059915373288
3214,797,2023-05-14 21:00:00,3662.0,Investment,2.0,Very satisfied,4,2023-05,15476.0,2579.3333333333335,6,1,9.64711032991276
3213,898,2023-05-14 20:00:00,2439.0,Bill Payment,10.0,Good service,2,2023-05,19588.0,2448.5,8,0,9.8827234631834
3212,262,2023-05-14 19:00:00,1626.0,Loan Payment,10.0,Excellent,8,2023-05,22368.0,3195.4285714285716,7,1,10.015431350758112
3211,308,2023-05-14 18:00:00,3657.0,Investment,2.0,Very satisfied,1,2023-05,26462.0,2646.2,10,0,10.183502809926877
3210,571,2023-05-14 17:00:00,3225.0,Purchase,9.0,Good service,2,2023-05,7321.0,3660.5,2,2,8.898638793680181
3209,814,2023-05-14 16:00:00,248.0,Loan Payment,10.0,Needs improvement,2,2023-05,21373.0,2137.3,10,1,9.969930509084842
3208,801,2023-05-14 15:00:00,2633.0,Investment,8.0,Unsatisfactory,7,2023-05,11543.0,1649.0,7,2,9.353921100453707
3207,522,2023-05-14 14:00:00,1344.0,Bill Payment,9.0,Unsatisfactory,9,2023-05,23279.0,2586.5555555555557,9,1,10.055349901845375
3206,85,2023-05-14 13:00:00,1532.0,Loan Payment,10.0,Needs improvement,10,2023-05,10414.0,2082.8,5,2,9.251002353695073
3205,335,2023-05-14 12:00:00,2573.0,Purchase,7.0,Excellent,8,2023-05,13724.0,2744.8,5,1,9.526974266377731
3204,259,2023-05-14 11:00:00,4773.0,Investment,9.0,Good service,1,2023-05,24962.0,3566.0,7,1,10.12515000756854
3203,341,2023-05-14 10:00:00,409.0,Bill Payment,10.0,Very satisfied,5,2023-05,11859.0,2964.75,4,1,9.380926672551716
3202,780,2023-05-14 09:00:00,1854.0,Purchase,5.0,Unsatisfactory,7,2023-05,14669.0,2444.8333333333335,6,0,9.593559871137028
3201,378,2023-05-14 08:00:00,0.0,Purchase,10.0,Good service,5,2023-05,13145.0,1460.5555555555557,9,1,9.483872808823522
3232,625,2023-05-15 15:00:00,4814.0,Loan Payment,9.0,Needs improvement,2,2023-05,20308.0,2538.5,8,1,9.91881941653311
3231,978,2023-05-15 14:00:00,4274.0,Loan Payment,8.0,Needs improvement,3,2023-05,8047.0,4023.5,2,0,8.99317889233952
3230,237,2023-05-15 13:00:00,4888.0,Bill Payment,8.0,Unsatisfactory,10,2023-05,4888.0,4888.0,1,0,8.494743062578646
3229,727,2023-05-15 12:00:00,2945.0,Investment,10.0,Unsatisfactory,8,2023-05,12687.0,2537.4,5,0,9.448411943874628
3228,297,2023-05-15 11:00:00,3521.0,Investment,8.0,Excellent,2,2023-05,22862.0,2857.75,8,0,10.037275162334227
3227,596,2023-05-15 10:00:00,1413.0,Bill Payment,10.0,Very satisfied,1,2023-05,13546.0,2257.6666666666665,6,2,9.513920399580737
3226,636,2023-05-15 09:00:00,443.0,Bill Payment,10.0,Unsatisfactory,9,2023-05,3398.0,1132.6666666666667,3,3,8.131236549696116
3225,828,2023-05-15 08:00:00,1031.0,Bill Payment,10.0,Needs improvement,4,2023-05,18193.0,2021.4444444444443,9,2,9.808847148382007
3224,702,2023-05-15 07:00:00,3951.0,Purchase,10.0,Very satisfied,10,2023-05,32812.0,2524.0,13,1,10.398580057313119
3223,229,2023-05-15 06:00:00,2652.0,Investment,10.0,Excellent,7,2023-05,5974.0,1991.3333333333333,3,0,8.695339376799712
3222,925,2023-05-15 05:00:00,4968.0,Loan Payment,10.0,Good service,4,2023-05,25714.0,3673.4285714285716,7,1,10.154829758209017
3221,324,2023-05-15 04:00:00,958.0,Investment,9.0,Needs improvement,5,2023-05,2392.0,1196.0,2,0,7.780303087908373
3220,251,2023-05-15 03:00:00,545.0,Investment,10.0,Unsatisfactory,2,2023-05,4497.0,1499.0,3,2,8.41138813251926
3219,452,2023-05-15 02:00:00,1545.0,Investment,8.0,Unsatisfactory,1,2023-05,5983.0,1495.75,4,1,8.696844519654313
3218,701,2023-05-15 01:00:00,2888.0,Purchase,8.0,Good service,8,2023-05,11640.0,2328.0,5,0,9.36228862824824
3217,865,2023-05-15 00:00:00,3149.0,Purchase,8.0,Good service,2,2023-05,22118.0,2211.8,10,0,10.00419224665776
3248,34,2023-05-16 07:00:00,22.0,Bill Payment,4.0,Good service,8,2023-05,16045.0,2674.1666666666665,6,0,9.6832148763136
3247,389,2023-05-16 06:00:00,0.0,Purchase,8.0,Needs improvement,9,2023-05,14860.0,2122.8571428571427,7,1,9.60649561075857
3246,342,2023-05-16 05:00:00,1387.0,Loan Payment,10.0,Very satisfied,3,2023-05,24069.0,3008.625,8,1,10.088721530777118
3245,731,2023-05-16 04:00:00,3877.0,Loan Payment,9.0,Unsatisfactory,1,2023-05,6928.0,3464.0,2,0,8.843470781627381
3244,576,2023-05-16 03:00:00,3811.0,Investment,10.0,Unsatisfactory,5,2023-05,14456.0,3614.0,4,2,9.578934005308442
3243,37,2023-05-16 02:00:00,2695.0,Bill Payment,10.0,Good service,3,2023-05,6855.0,1142.5,6,0,8.832879460277615
3242,886,2023-05-16 01:00:00,4169.0,Loan Payment,6.0,Good service,10,2023-05,25183.0,3147.875,8,1,10.13396415121713
3241,404,2023-05-16 00:00:00,1254.0,Bill Payment,9.0,Excellent,3,2023-05,1607.0,803.5,2,1,7.382746449738912
3240,432,2023-05-15 23:00:00,120.0,Loan Payment,10.0,Very satisfied,7,2023-05,10258.0,1709.6666666666667,6,0,9.235910648087712
3239,994,2023-05-15 22:00:00,2909.0,Loan Payment,8.0,Very satisfied,2,2023-05,27064.0,2706.4,10,1,10.205996659231078
3238,319,2023-05-15 21:00:00,2206.0,Investment,10.0,Good service,7,2023-05,7885.0,2628.3333333333335,3,0,8.972844314437573
3237,847,2023-05-15 20:00:00,4227.0,Purchase,9.0,Needs improvement,4,2023-05,18427.0,2047.4444444444443,9,0,9.821626526055807
3236,448,2023-05-15 19:00:00,4532.0,Bill Payment,8.0,Excellent,4,2023-05,4532.0,4532.0,1,0,8.41913925094085
3235,246,2023-05-15 18:00:00,238.0,Purchase,10.0,Needs improvement,3,2023-05,13095.0,1636.875,8,1,9.48006211905097
3234,833,2023-05-15 17:00:00,1612.0,Loan Payment,7.0,Good service,2,2023-05,24905.0,2490.5,10,2,10.122864017281094
3233,217,2023-05-15 16:00:00,3343.0,Loan Payment,9.0,Good service,3,2023-05,19007.0,2375.875,8,2,9.852615222162372
3264,797,2023-05-16 23:00:00,234.0,Loan Payment,2.0,Very satisfied,4,2023-05,15476.0,2579.3333333333335,6,0,9.64711032991276
3263,434,2023-05-16 22:00:00,4177.0,Bill Payment,9.0,Unsatisfactory,1,2023-05,13171.0,4390.333333333333,3,0,9.485848643496254
3262,477,2023-05-16 21:00:00,3856.0,Investment,10.0,Excellent,3,2023-05,8265.0,4132.5,2,1,9.019905995071678
3261,79,2023-05-16 20:00:00,1449.0,Loan Payment,8.0,Good service,7,2023-05,30179.0,3017.9,10,0,10.31493473232184
3260,835,2023-05-16 19:00:00,338.0,Bill Payment,6.0,Unsatisfactory,8,2023-05,10327.0,2581.75,4,2,9.242613932526478
3259,760,2023-05-16 18:00:00,4181.0,Bill Payment,9.0,Excellent,7,2023-05,13020.0,2604.0,5,1,9.474318717728728
3258,601,2023-05-16 17:00:00,1912.0,Purchase,10.0,Very satisfied,4,2023-05,5570.0,1856.6666666666667,3,0,8.625329850020815
3257,199,2023-05-16 16:00:00,1514.0,Loan Payment,6.0,Unsatisfactory,5,2023-05,10680.0,2670.0,4,1,9.276221741089696
3256,365,2023-05-16 15:00:00,3028.0,Investment,8.0,Excellent,6,2023-05,15414.0,3082.8,5,1,9.64309634032025
3255,899,2023-05-16 14:00:00,1191.0,Loan Payment,9.0,Needs improvement,5,2023-05,11928.0,2385.6,5,2,9.386727689281946
3254,152,2023-05-16 13:00:00,3400.0,Bill Payment,10.0,Needs improvement,7,2023-05,22796.0,3256.5714285714284,7,1,10.034384227337895
3253,856,2023-05-16 12:00:00,703.0,Bill Payment,6.0,Good service,4,2023-05,12450.0,2075.0,6,1,9.429556219952413
3252,830,2023-05-16 11:00:00,0.0,Loan Payment,8.0,Needs improvement,4,2023-05,20538.0,2934.0,7,2,9.93008079680565
3251,209,2023-05-16 10:00:00,672.0,Purchase,10.0,Very satisfied,4,2023-05,3819.0,954.75,4,0,8.24800570160062
3250,579,2023-05-16 09:00:00,3271.0,Loan Payment,8.0,Unsatisfactory,9,2023-05,20309.0,2538.625,8,1,9.91886865457443
